JourneyID,OriginType,Origin,DestinationType,Destination,OutwardDate,OutwardTime,OutwardArrDep,ReturnDate,ReturnTime,ReturnArrDep
Game40167,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40168,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40169,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40170,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40171,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40172,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40173,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40174,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40175,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40176,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40177,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40178,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40179,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40180,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40181,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40182,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40183,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40184,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40185,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40186,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40187,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40188,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40189,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40190,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40191,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40192,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40193,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40194,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40195,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40196,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40197,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40198,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40199,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40200,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40201,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40202,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40203,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40204,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40205,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40206,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40207,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40208,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40209,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40210,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40211,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40212,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40213,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40214,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40215,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40216,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40217,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40218,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40219,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40220,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40221,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40222,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40223,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40224,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40225,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40226,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40227,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40228,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40229,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40230,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40231,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40232,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40233,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40234,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40235,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40236,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40237,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40238,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40239,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40240,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40241,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40242,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40243,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40244,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40245,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40246,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40247,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40248,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40249,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40250,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40251,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40252,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40253,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40254,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40255,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40256,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40257,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40258,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40259,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40260,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40261,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40262,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40263,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40264,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40265,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40266,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40267,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40268,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40269,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40270,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40271,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40272,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40273,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40274,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40275,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40276,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40277,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40278,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40279,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40280,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40281,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40282,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40283,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40284,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40285,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40286,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40287,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40288,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40289,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40290,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40291,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40292,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40293,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40294,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40295,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40296,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40297,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40298,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40299,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40300,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40301,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40302,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40303,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40304,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40305,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40306,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40307,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40308,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40309,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40310,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40311,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40312,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40313,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40314,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40315,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40316,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40317,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40318,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40319,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40320,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40321,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40322,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40323,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40324,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40325,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40326,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40327,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40328,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40329,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40330,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40331,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40332,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40333,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40334,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40335,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40336,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40337,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40338,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40339,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40340,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40341,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40342,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40343,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40344,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40345,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40346,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40347,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40348,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40349,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40350,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40351,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40352,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40353,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40354,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40355,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40356,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40357,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40358,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40359,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40360,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40361,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40362,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40363,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40364,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40365,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40366,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40367,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40368,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40369,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40370,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40371,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40372,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40373,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40374,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40375,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40376,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40377,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40378,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40379,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40380,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40381,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40382,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40383,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40384,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40385,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40386,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40387,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40388,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40389,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40390,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40391,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40392,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40393,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40394,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40395,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40396,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40397,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40398,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40399,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40400,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40401,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40402,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40403,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40404,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40405,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40406,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40407,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40408,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40409,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40410,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40411,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40412,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40413,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40414,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40415,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40416,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40417,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40418,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40419,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40420,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40421,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40422,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40423,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40424,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40425,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40426,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40427,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40428,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40429,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40430,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40431,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40432,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40433,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40434,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40435,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40436,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40437,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40438,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40439,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40440,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40441,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40442,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40443,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40444,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40445,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40446,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40447,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40448,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40449,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40450,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40451,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40452,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40453,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40454,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40455,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40456,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40457,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40458,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40459,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40460,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40461,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40462,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40463,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40464,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40465,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40466,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40467,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40468,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40469,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40470,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40471,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40472,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40473,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40474,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40475,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40476,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40477,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40478,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40479,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40480,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40481,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40482,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40483,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40484,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40485,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40486,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40487,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40488,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40489,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40490,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40491,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40492,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40493,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40494,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40495,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40496,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40497,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40498,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40499,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40500,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40501,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40502,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40503,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40504,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40505,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40506,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40507,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40508,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40509,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40510,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40511,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40512,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40513,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40514,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40515,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40516,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40517,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40518,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40519,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
Game40520,p,HA9 0WS,p,SW1A 0AA,15082013,1100,d,,,
Game40521,c,530268|179545,c,519090|185732,15082013,1900,d,15082013,900,a
Game40522,c,519090|185732,c,530268|179545,15082013,900,a,,,
Game40523,n,9400ZZLUWSM4,n,490014376C,15082013,900,a,15082013,1900,d
Game40524,n,490014376C,n,9400ZZLUWSM4,15082013,1900,a,,,
Game40525,p,SW1A 0AA,p,HA9 0WS,15082013,900,a,15082013,1700,d
